group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
load_imbalance_random,4,3,SnF,0,7,120,120
load_imbalance_random,4,3,SnF,1,0,0,132
load_imbalance_random,4,3,SnF,1,1,0,132
load_imbalance_random,4,3,SnF,1,2,0,128
load_imbalance_random,4,3,SnF,1,3,0,132
load_imbalance_random,4,3,SnF,1,4,0,128
load_imbalance_random,4,3,SnF,1,5,0,128
load_imbalance_random,4,3,SnF,1,6,0,124
load_imbalance_random,4,3,SnF,1,7,0,120
load_imbalance_random,4,3,SnF,2,0,0,132
load_imbalance_random,4,3,SnF,2,1,0,132
load_imbalance_random,4,3,SnF,2,2,0,128
load_imbalance_random,4,3,SnF,2,3,0,132
load_imbalance_random,4,3,SnF,2,4,0,128
load_imbalance_random,4,3,SnF,2,5,0,128
load_imbalance_random,4,3,SnF,2,6,0,124
load_imbalance_random,4,3,SnF,2,7,0,120
load_imbalance_random,4,3,SnF,3,0,0,132
load_imbalance_random,4,3,SnF,3,1,0,132
load_imbalance_random,4,3,SnF,3,2,0,128
load_imbalance_random,4,3,SnF,3,3,0,132
load_imbalance_random,4,3,SnF,3,4,0,128
load_imbalance_random,4,3,SnF,3,5,0,128
load_imbalance_random,4,3,SnF,3,6,0,124
load_imbalance_random,4,3,SnF,3,7,0,120
load_imbalance_random,4,3,SnF,4,0,0,132
load_imbalance_random,4,3,SnF,4,1,0,132
load_imbalance_random,4,3,SnF,4,2,0,128
load_imbalance_random,4,3,SnF,4,3,0,132
load_imbalance_random,4,3,SnF,4,4,0,128
load_imbalance_random,4,3,SnF,4,5,0,128
load_imbalance_random,4,3,SnF,4,6,0,124
load_imbalance_random,4,3,SnF,4,7,0,120
load_imbalance_random,4,3,SnF,5,0,0,132
load_imbalance_random,4,3,SnF,5,1,0,132
load_imbalance_random,4,3,SnF,5,2,0,128
load_imbalance_random,4,3,SnF,5,3,0,132
load_imbalance_random,4,3,SnF,5,4,0,128
load_imbalance_random,4,3,SnF,5,5,0,128
load_imbalance_random,4,3,SnF,5,6,0,124
load_imbalance_random,4,3,SnF,5,7,0,120
load_imbalance_random,4,3,SnF,6,0,0,132
load_imbalance_random,4,3,SnF,6,1,0,132
load_imbalance_random,4,3,SnF,6,2,0,128
load_imbalance_random,4,3,SnF,6,3,0,132
load_imbalance_random,4,3,SnF,6,4,0,128
load_imbalance_random,4,3,SnF,6,5,0,128
load_imbalance_random,4,3,SnF,6,6,0,124
load_imbalance_random,4,3,SnF,6,7,0,120
load_imbalance_random,4,3,SnF,7,0,0,132
load_imbalance_random,4,3,SnF,7,1,0,132
load_imbalance_random,4,3,SnF,7,2,0,128
load_imbalance_random,4,3,SnF,7,3,0,132
load_imbalance_random,4,3,SnF,7,4,0,128
load_imbalance_random,4,3,SnF,7,5,0,128
load_imbalance_random,4,3,SnF,7,6,0,124
load_imbalance_random,4,3,SnF,7,7,0,120
load_imbalance_random,4,3,SnF_no_lb,0,0,112,112
load_imbalance_random,4,3,SnF_no_lb,0,1,124,124
load_imbalance_random,4,3,SnF_no_lb,0,2,140,140
load_imbalance_random,4,3,SnF_no_lb,0,3,132,132
load_imbalance_random,4,3,SnF_no_lb,0,4,112,112
load_imbalance_random,4,3,SnF_no_lb,0,5,132,132
load_imbalance_random,4,3,SnF_no_lb,0,6,128,128
load_imbalance_random,4,3,SnF_no_lb,0,7,144,144
load_imbalance_random,4,3,SnF_no_lb,1,0,0,112
load_imbalance_random,4,3,SnF_no_lb,1,1,0,124
load_imbalance_random,4,3,SnF_no_lb,1,2,0,140
load_imbalance_random,4,3,SnF_no_lb,1,3,0,132
load_imbalance_random,4,3,SnF_no_lb,1,4,0,112
load_imbalance_random,4,3,SnF_no_lb,1,5,0,132
load_imbalance_random,4,3,SnF_no_lb,1,6,0,128
load_imbalance_random,4,3,SnF_no_lb,1,7,0,144
load_imbalance_random,4,3,SnF_no_lb,2,0,0,112
load_imbalance_random,4,3,SnF_no_lb,2,1,0,124
load_imbalance_random,4,3,SnF_no_lb,2,2,0,140
load_imbalance_random,4,3,SnF_no_lb,2,3,0,132
load_imbalance_random,4,3,SnF_no_lb,2,4,0,112
load_imbalance_random,4,3,SnF_no_lb,2,5,0,132
load_imbalance_random,4,3,SnF_no_lb,2,6,0,128
load_imbalance_random,4,3,SnF_no_lb,2,7,0,144
load_imbalance_random,4,3,SnF_no_lb,3,0,0,112
load_imbalance_random,4,3,SnF_no_lb,3,1,0,124
load_imbalance_random,4,3,SnF_no_lb,3,2,0,140
load_imbalance_random,4,3,SnF_no_lb,3,3,0,132
load_imbalance_random,4,3,SnF_no_lb,3,4,0,112
load_imbalance_random,4,3,SnF_no_lb,3,5,0,132
load_imbalance_random,4,3,SnF_no_lb,3,6,0,128
load_imbalance_random,4,3,SnF_no_lb,3,7,0,144
load_imbalance_random,4,3,SnF_no_lb,4,0,0,112
load_imbalance_random,4,3,SnF_no_lb,4,1,0,124
load_imbalance_random,4,3,SnF_no_lb,4,2,0,140
load_imbalance_random,4,3,SnF_no_lb,4,3,0,132
load_imbalance_random,4,3,SnF_no_lb,4,4,0,112
load_imbalance_random,4,3,SnF_no_lb,4,5,0,132
load_imbalance_random,4,3,SnF_no_lb,4,6,0,128
load_imbalance_random,4,3,SnF_no_lb,4,7,0,144
load_imbalance_random,4,3,SnF_no_lb,5,0,0,112
load_imbalance_random,4,3,SnF_no_lb,5,1,0,124
load_imbalance_random,4,3,SnF_no_lb,5,2,0,140
load_imbalance_random,4,3,SnF_no_lb,5,3,0,132
load_imbalance_random,4,3,SnF_no_lb,5,4,0,112
load_imbalance_random,4,3,SnF_no_lb,5,5,0,132
load_imbalance_random,4,3,SnF_no_lb,5,6,0,128
load_imbalance_random,4,3,SnF_no_lb,5,7,0,144
load_imbalance_random,4,3,SnF_no_lb,6,0,0,112
load_imbalance_random,4,3,SnF_no_lb,6,1,0,124
load_imbalance_random,4,3,SnF_no_lb,6,2,0,140
load_imbalance_random,4,3,SnF_no_lb,6,3,0,132
load_imbalance_random,4,3,SnF_no_lb,6,4,0,112
load_imbalance_random,4,3,SnF_no_lb,6,5,0,132
load_imbalance_random,4,3,SnF_no_lb,6,6,0,128
load_imbalance_random,4,3,SnF_no_lb,6,7,0,144
load_imbalance_random,4,3,SnF_no_lb,7,0,0,112
load_imbalance_random,4,3,SnF_no_lb,7,1,0,124
load_imbalance_random,4,3,SnF_no_lb,7,2,0,140
load_imbalance_random,4,3,SnF_no_lb,7,3,0,132
load_imbalance_random,4,3,SnF_no_lb,7,4,0,112
load_imbalance_random,4,3,SnF_no_lb,7,5,0,132
load_imbalance_random,4,3,SnF_no_lb,7,6,0,128
load_imbalance_random,4,3,SnF_no_lb,7,7,0,144
load_imbalance_random,4,3,CDA,0,0,132,36
load_imbalance_random,4,3,CDA,0,1,132,88
load_imbalance_random,4,3,CDA,0,2,128,84
load_imbalance_random,4,3,CDA,0,3,132,88
load_imbalance_random,4,3,CDA,0,4,128,108
load_imbalance_random,4,3,CDA,0,5,128,104
load_imbalance_random,4,3,CDA,0,6,124,112
load_imbalance_random,4,3,CDA,0,7,120,120
load_imbalance_random,4,3,CDA,1,0,0,36
load_imbalance_random,4,3,CDA,1,1,0,88
load_imbalance_random,4,3,CDA,1,2,0,84
load_imbalance_random,4,3,CDA,1,3,0,88
load_imbalance_random,4,3,CDA,1,4,0,108
load_imbalance_random,4,3,CDA,1,5,0,104
load_imbalance_random,4,3,CDA,1,6,0,112
load_imbalance_random,4,3,CDA,1,7,0,120
load_imbalance_random,4,3,CDA,2,0,0,36
load_imbalance_random,4,3,CDA,2,1,0,88
load_imbalance_random,4,3,CDA,2,2,0,84
load_imbalance_random,4,3,CDA,2,3,0,88
load_imbalance_random,4,3,CDA,2,4,0,108
load_imbalance_random,4,3,CDA,2,5,0,104
load_imbalance_random,4,3,CDA,2,6,0,112
load_imbalance_random,4,3,CDA,2,7,0,120
load_imbalance_random,4,3,CDA,3,0,0,36
load_imbalance_random,4,3,CDA,3,1,0,88
load_imbalance_random,4,3,CDA,3,2,0,84
load_imbalance_random,4,3,CDA,3,3,0,88
load_imbalance_random,4,3,CDA,3,4,0,108
load_imbalance_random,4,3,CDA,3,5,0,104
load_imbalance_random,4,3,CDA,3,6,0,112
load_imbalance_random,4,3,CDA,3,7,0,120
load_imbalance_random,4,3,CDA,4,0,0,36
load_imbalance_random,4,3,CDA,4,1,0,88
load_imbalance_random,4,3,CDA,4,2,0,84
load_imbalance_random,4,3,CDA,4,3,0,88
load_imbalance_random,4,3,CDA,4,4,0,108
load_imbalance_random,4,3,CDA,4,5,0,104
load_imbalance_random,4,3,CDA,4,6,0,112
load_imbalance_random,4,3,CDA,4,7,0,120
load_imbalance_random,4,3,CDA,5,0,0,36
load_imbalance_random,4,3,CDA,5,1,0,88
load_imbalance_random,4,3,CDA,5,2,0,84
load_imbalance_random,4,3,CDA,5,3,0,88
load_imbalance_random,4,3,CDA,5,4,0,108
load_imbalance_random,4,3,CDA,5,5,0,104
load_imbalance_random,4,3,CDA,5,6,0,112
load_imbalance_random,4,3,CDA,5,7,0,120
load_imbalance_random,4,3,CDA,6,0,0,36
load_imbalance_random,4,3,CDA,6,1,0,88
load_imbalance_random,4,3,CDA,6,2,0,84
load_imbalance_random,4,3,CDA,6,3,0,88
load_imbalance_random,4,3,CDA,6,4,0,108
load_imbalance_random,4,3,CDA,6,5,0,104
load_imbalance_random,4,3,CDA,6,6,0,112
load_imbalance_random,4,3,CDA,6,7,0,120
load_imbalance_random,4,3,CDA,7,0,0,36
load_imbalance_random,4,3,CDA,7,1,0,88
load_imbalance_random,4,3,CDA,7,2,0,84
load_imbalance_random,4,3,CDA,7,3,0,88
load_imbalance_random,4,3,CDA,7,4,0,108
load_imbalance_random,4,3,CDA,7,5,0,104
load_imbalance_random,4,3,CDA,7,6,0,112
load_imbalance_random,4,3,CDA,7,7,0,120
load_imbalance_random,4,3,CDA_no_lb,0,0,112,64
load_imbalance_random,4,3,CDA_no_lb,0,1,124,76
load_imbalance_random,4,3,CDA_no_lb,0,2,140,88
load_imbalance_random,4,3,CDA_no_lb,0,3,132,104
load_imbalance_random,4,3,CDA_no_lb,0,4,112,84
load_imbalance_random,4,3,CDA_no_lb,0,5,132,116
load_imbalance_random,4,3,CDA_no_lb,0,6,128,120
load_imbalance_random,4,3,CDA_no_lb,0,7,144,144
load_imbalance_random,4,3,CDA_no_lb,1,0,0,64
load_imbalance_random,4,3,CDA_no_lb,1,1,0,76
load_imbalance_random,4,3,CDA_no_lb,1,2,0,88
load_imbalance_random,4,3,CDA_no_lb,1,3,0,104
load_imbalance_random,4,3,CDA_no_lb,1,4,0,84
load_imbalance_random,4,3,CDA_no_lb,1,5,0,116
load_imbalance_random,4,3,CDA_no_lb,1,6,0,120
load_imbalance_random,4,3,CDA_no_lb,1,7,0,144
load_imbalance_random,4,3,CDA_no_lb,2,0,0,64
load_imbalance_random,4,3,CDA_no_lb,2,1,0,76
load_imbalance_random,4,3,CDA_no_lb,2,2,0,88
load_imbalance_random,4,3,CDA_no_lb,2,3,0,104
load_imbalance_random,4,3,CDA_no_lb,2,4,0,84
load_imbalance_random,4,3,CDA_no_lb,2,5,0,116
load_imbalance_random,4,3,CDA_no_lb,2,6,0,120
load_imbalance_random,4,3,CDA_no_lb,2,7,0,144
load_imbalance_random,4,3,CDA_no_lb,3,0,0,64
load_imbalance_random,4,3,CDA_no_lb,3,1,0,76
load_imbalance_random,4,3,CDA_no_lb,3,2,0,88
load_imbalance_random,4,3,CDA_no_lb,3,3,0,104
load_imbalance_random,4,3,CDA_no_lb,3,4,0,84
load_imbalance_random,4,3,CDA_no_lb,3,5,0,116
load_imbalance_random,4,3,CDA_no_lb,3,6,0,120
load_imbalance_random,4,3,CDA_no_lb,3,7,0,144
load_imbalance_random,4,3,CDA_no_lb,4,0,0,64
load_imbalance_random,4,3,CDA_no_lb,4,1,0,76
load_imbalance_random,4,3,CDA_no_lb,4,2,0,88
load_imbalance_random,4,3,CDA_no_lb,4,3,0,104
load_imbalance_random,4,3,CDA_no_lb,4,4,0,84
load_imbalance_random,4,3,CDA_no_lb,4,5,0,116
load_imbalance_random,4,3,CDA_no_lb,4,6,0,120
load_imbalance_random,4,3,CDA_no_lb,4,7,0,144
load_imbalance_random,4,3,CDA_no_lb,5,0,0,64
load_imbalance_random,4,3,CDA_no_lb,5,1,0,76
load_imbalance_random,4,3,CDA_no_lb,5,2,0,88
load_imbalance_random,4,3,CDA_no_lb,5,3,0,104
load_imbalance_random,4,3,CDA_no_lb,5,4,0,84
load_imbalance_random,4,3,CDA_no_lb,5,5,0,116
load_imbalance_random,4,3,CDA_no_lb,5,6,0,120
load_imbalance_random,4,3,CDA_no_lb,5,7,0,144
load_imbalance_random,4,3,CDA_no_lb,6,0,0,64
load_imbalance_random,4,3,CDA_no_lb,6,1,0,76
load_imbalance_random,4,3,CDA_no_lb,6,2,0,88
load_imbalance_random,4,3,CDA_no_lb,6,3,0,104
load_imbalance_random,4,3,CDA_no_lb,6,4,0,84
load_imbalance_random,4,3,CDA_no_lb,6,5,0,116
load_imbalance_random,4,3,CDA_no_lb,6,6,0,120
load_imbalance_random,4,3,CDA_no_lb,6,7,0,144
load_imbalance_random,4,3,CDA_no_lb,7,0,0,64
load_imbalance_random,4,3,CDA_no_lb,7,1,0,76
load_imbalance_random,4,3,CDA_no_lb,7,2,0,88
load_imbalance_random,4,3,CDA_no_lb,7,3,0,104
load_imbalance_random,4,3,CDA_no_lb,7,4,0,84
load_imbalance_random,4,3,CDA_no_lb,7,5,0,116
load_imbalance_random,4,3,CDA_no_lb,7,6,0,120
load_imbalance_random,4,3,CDA_no_lb,7,7,0,144
